"card_id","card_code","slug","command","card_slug","ancien_card_id","allocation","graine"
"22ee828c-a70f-5628-ac2a-7932456de371","RCIA-C-001246","lowpoly","/lowpoly","low-poly","","uuid5_brouillon_hors_kit","raccourcia:brouillon:lowpoly"
"4d2dc53f-29ae-588d-a93e-abfb5e6f32e2","RCIA-C-001247","loyaltycard","/loyaltycard","carte-de-fidelite","","uuid5_brouillon_hors_kit","raccourcia:brouillon:loyaltycard"
"6e8dbba6-169f-5a1b-9ec7-46ae2179c15f","RCIA-C-001248","luxuryportrait","/luxuryportrait","portrait-luxe","","uuid5_brouillon_hors_kit","raccourcia:brouillon:luxuryportrait"
"45129c29-33ef-5915-b188-223f95d6af56","RCIA-C-001249","macrodetail","/macrodetail","macro-matiere","img-macrodetail","uuid5_brouillon_hors_kit","raccourcia:brouillon:macrodetail"
"94e86bf0-e844-550c-8c68-c4fa41b85519","RCIA-C-001250","magazinecover","/magazinecover","lifestyle-reference-elle","img-magazinecover","uuid5_brouillon_hors_kit","raccourcia:brouillon:magazinecover"
"d6f347e8-dadc-5cbc-a0fb-ffdb2f034d97","RCIA-C-001251","magazineportrait","/magazineportrait","portrait-couverture","","uuid5_brouillon_hors_kit","raccourcia:brouillon:magazineportrait"
"3948768a-a53d-518e-a55c-6992995d7ac7","RCIA-C-001252","maintenancevisual","/maintenancevisual","entretien-illustre","","uuid5_brouillon_hors_kit","raccourcia:brouillon:maintenancevisual"
"4680c1a8-1208-5de3-9fea-f15ee95ae6f2","RCIA-C-001253","makeupboard","/makeupboard","planche-maquillage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:makeupboard"
"47ab0ca6-2e56-5f50-81c9-41904dc8f3e1","RCIA-C-001254","mangapanel","/mangapanel","case-manga","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mangapanel"
"6d77ff6e-e151-52b4-9ee2-1c7cc9be049b","RCIA-C-001255","mapvisual","/mapvisual","carte-stylisee","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mapvisual"
"be5a5733-e5e2-585e-a421-1bf773800cbe","RCIA-C-001256","materialscan","/materialscan","scan-des-matieres","","uuid5_brouillon_hors_kit","raccourcia:brouillon:materialscan"
"0bac6197-98fa-5bf5-a33c-c069815e4e71","RCIA-C-001257","coupe-de-matiere-architecture-des-couches","/materialsection","coupe-de-matiere-architecture-des-couches","","uuid5_brouillon_hors_kit","raccourcia:brouillon:coupe-de-matiere-architecture-des-couches"
"21ceee7a-836f-54da-bc92-81f3de880574","RCIA-C-001258","mechanismcycle","/mechanismcycle","cycle-du-mecanisme","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mechanismcycle"
"c18f041d-ba8d-5ab6-89bb-4a4952745188","RCIA-C-001259","mecanisme-en-mouvement-trois-positions","/mechanismmotion","mecanisme-en-mouvement-trois-positions","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mecanisme-en-mouvement-trois-positions"
"e1c46012-5926-56df-b6de-c0d8a8bf7bbd","RCIA-C-001260","medicalillustration","/medicalillustration","illustration-medicale","","uuid5_brouillon_hors_kit","raccourcia:brouillon:medicalillustration"
"687027d1-9f9b-5c06-a92a-d4f97d3b3c52","RCIA-C-001261","memepro","/memepro","meme-propre","","uuid5_brouillon_hors_kit","raccourcia:brouillon:memepro"
"a03292d5-7fd0-560d-af00-0335b9cf9ae3","RCIA-C-001262","menucreative","/menucreative","menu-creatif","","uuid5_brouillon_hors_kit","raccourcia:brouillon:menucreative"
"63dd2753-5409-5025-8305-8328f10a497d","RCIA-C-001263","merchandising","/merchandising","plan-merchandising","","uuid5_brouillon_hors_kit","raccourcia:brouillon:merchandising"
"59d3eaeb-fa98-5b94-951d-b87a0e69f958","RCIA-C-001264","miniature","/miniature","miniature-realiste","img-miniature","uuid5_brouillon_hors_kit","raccourcia:brouillon:miniature"
"1b0bddc6-ccd0-5544-93dd-7726ec49756b","RCIA-C-001265","mirrorfit","/mirrorfit","fit-check-miroir","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mirrorfit"
"084741fc-f82e-5aca-a028-e7bce46ce00e","RCIA-C-001266","miroir-portail-du-salon-a-la-plage","/mirrorportal","miroir-portail-du-salon-a-la-plage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:miroir-portail-du-salon-a-la-plage"
"ffdbde42-6f06-5df9-9fdf-b09bd2bb2bac","RCIA-C-001267","lookbook-personnel-trois-tenues-une-identite","/moodboardfit","lookbook-personnel-trois-tenues-une-identite","","uuid5_brouillon_hors_kit","raccourcia:brouillon:lookbook-personnel-trois-tenues-une-identite"
"9e056206-5f52-59e9-ad19-7dafb821c253","RCIA-C-001268","mosaic","/mosaic","mosaique","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mosaic"
"528a4a80-f6d6-5c8a-9625-0cf8946c74cb","RCIA-C-001269","motionecho","/motionecho","echos-de-mouvement","","uuid5_brouillon_hors_kit","raccourcia:brouillon:motionecho"
"56438dc7-2ba2-5a70-9ec8-93f9f885706b","RCIA-C-001270","motionfreeze","/motionfreeze","mouvement-fige","","uuid5_brouillon_hors_kit","raccourcia:brouillon:motionfreeze"
"d2c30e71-291e-56ba-85d7-6884d023d622","RCIA-C-001271","musicianportrait","/musicianportrait","portrait-musicien","","uuid5_brouillon_hors_kit","raccourcia:brouillon:musicianportrait"
"6fa274f1-ab8d-5ba4-a495-83410a533303","RCIA-C-001272","musicreleasekit","/musicreleasekit","kit-de-sortie-musicale","","uuid5_brouillon_hors_kit","raccourcia:brouillon:musicreleasekit"
"5545ac16-0621-571e-8efc-da11e3dca9ab","RCIA-C-001273","univers-naruto-duo-au-comptoir-de-ramen","/narutoworld","univers-naruto-duo-au-comptoir-de-ramen","","uuid5_brouillon_hors_kit","raccourcia:brouillon:univers-naruto-duo-au-comptoir-de-ramen"
"64528c1b-3e46-52b1-8692-525d5520845d","RCIA-C-001274","neon","/neon","lueur-neon","","uuid5_brouillon_hors_kit","raccourcia:brouillon:neon"
"34772049-2919-5900-89fc-e48a018f8b68","RCIA-C-001275","networktopology","/networktopology","topologie-reseau","","uuid5_brouillon_hors_kit","raccourcia:brouillon:networktopology"
"530f054e-4afb-537b-8867-0ebb2e714fc9","RCIA-C-001276","reseau-neuronal-illustre-de-l-entree-a-la-prediction","/neuralmachine","reseau-neuronal-illustre-de-l-entree-a-la-prediction","","uuid5_brouillon_hors_kit","raccourcia:brouillon:reseau-neuronal-illustre-de-l-entree-a-la-prediction"
"3e52939b-7f4c-5786-83de-0c55721b826b","RCIA-C-001277","nightarchitecture","/nightarchitecture","architecture-de-nuit","","uuid5_brouillon_hors_kit","raccourcia:brouillon:nightarchitecture"
"5980784d-921e-5ff2-ad8e-531fef745d7a","RCIA-C-001278","nightvisionlook","/nightvisionlook","vision-nocturne","","uuid5_brouillon_hors_kit","raccourcia:brouillon:nightvisionlook"
"5fd313c7-896b-51e5-bcd0-9d7cea4b2237","RCIA-C-001279","noisecleanup","/noisecleanup","reduction-du-bruit","","uuid5_brouillon_hors_kit","raccourcia:brouillon:noisecleanup"
"508acd06-87ee-5eba-8eff-8a0e8886b30e","RCIA-C-001280","objectreplace","/objectreplace","remplacer-un-objet","","uuid5_brouillon_hors_kit","raccourcia:brouillon:objectreplace"
"483a4633-e6b1-549e-8492-c0f5f9b58580","RCIA-C-001281","oldphotocolor","/oldphotocolor","colorisation-photo-ancienne","","uuid5_brouillon_hors_kit","raccourcia:brouillon:oldphotocolor"
"fc3c2357-96eb-5746-89b9-1df3431e80c6","RCIA-C-001282","univers-one-piece-bienvenue-sur-le-pont","/onepiececrew","univers-one-piece-bienvenue-sur-le-pont","","uuid5_brouillon_hors_kit","raccourcia:brouillon:univers-one-piece-bienvenue-sur-le-pont"
"b7282e61-7b99-5758-9312-c8fae9433739","RCIA-C-001283","orthographicboard","/orthographicboard","planche-de-vues-techniques-coupe-a-a","img-orthographicboard","uuid5_brouillon_hors_kit","raccourcia:brouillon:orthographicboard"
"d1b99633-3d5c-5f6b-b82b-7fb64f696b6d","RCIA-C-001284","outfitgrid","/outfitgrid","grille-de-tenues","","uuid5_brouillon_hors_kit","raccourcia:brouillon:outfitgrid"
"9fe4669c-79a8-518b-99f5-2ecc1bfc77c3","RCIA-C-001285","packagingdieline","/packagingdieline","apercu-de-decoupe-packaging","","uuid5_brouillon_hors_kit","raccourcia:brouillon:packagingdieline"
"925d8cbb-22f9-5d19-9577-86319f115fae","RCIA-C-001286","packshot","/packshot","photo-produit-studio","img-packshot","uuid5_brouillon_hors_kit","raccourcia:brouillon:packshot"
"31e03625-1152-50e4-8ab1-28b1e6e2bab3","RCIA-C-001287","papercut","/papercut","decoupe-papier","","uuid5_brouillon_hors_kit","raccourcia:brouillon:papercut"
"3352b4a1-b345-56a9-9f5b-564e84003017","RCIA-C-001288","paperquilling","/paperquilling","papier-quilling","","uuid5_brouillon_hors_kit","raccourcia:brouillon:paperquilling"
"31f5e3b9-fb4b-5621-8696-075a68b4e435","RCIA-C-001289","particleburst","/particleburst","dispersion-en-particules","","uuid5_brouillon_hors_kit","raccourcia:brouillon:particleburst"
"b0ef964c-67fe-5560-8abc-215ca97f923b","RCIA-C-001290","partslabel","/partslabel","pieces-legendees","","uuid5_brouillon_hors_kit","raccourcia:brouillon:partslabel"
"6b865354-b0b6-55e6-87c1-8771cb0c5637","RCIA-C-001291","pastfutureduo","/pastfutureduo","moi-face-a-mon-futur","","uuid5_brouillon_hors_kit","raccourcia:brouillon:pastfutureduo"
"474c9bb2-de68-52a7-b269-877a9701aff6","RCIA-C-001292","personalbrandkit","/personalbrandkit","kit-photo-de-marque-personnelle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:personalbrandkit"
"75603327-7b4e-5d09-938a-57dca11ebaf6","RCIA-C-001293","perspectivefix","/perspectivefix","correction-de-perspective","","uuid5_brouillon_hors_kit","raccourcia:brouillon:perspectivefix"
"8ca191fa-e8b6-52bd-8d0b-d22e9da058b3","RCIA-C-001294","animaux-au-bureau-le-chat-directeur","/petoffice","animaux-au-bureau-le-chat-directeur","","uuid5_brouillon_hors_kit","raccourcia:brouillon:animaux-au-bureau-le-chat-directeur"
"5d354ba7-b2a8-5868-91b4-82aeccee149a","RCIA-C-001295","photo-dump-coherent-journee-a-abidjan","/photodump","photo-dump-coherent-journee-a-abidjan","","uuid5_brouillon_hors_kit","raccourcia:brouillon:photo-dump-coherent-journee-a-abidjan"
"7b62a332-9918-5bac-b04f-ca9466598e63","RCIA-C-001296","pixelart","/pixelart","pixel-art","","uuid5_brouillon_hors_kit","raccourcia:brouillon:pixelart"
"761ef1a4-9524-5587-a7eb-e38290dad8ff","RCIA-C-001297","monde-de-poche-cafe-dans-une-tasse","/pocketworld","monde-de-poche-cafe-dans-une-tasse","","uuid5_brouillon_hors_kit","raccourcia:brouillon:monde-de-poche-cafe-dans-une-tasse"
"d8ac176c-20c9-50d4-afd9-2110a96db80a","RCIA-C-001298","partenaire-pokemon-pikachu-dans-la-rue","/pokemonpartner","partenaire-pokemon-pikachu-dans-la-rue","","uuid5_brouillon_hors_kit","raccourcia:brouillon:partenaire-pokemon-pikachu-dans-la-rue"
"60a59ed7-fa91-5e0d-bbaf-18c96b0647c5","RCIA-C-001299","polaroid-vivant-le-sujet-sort-du-tirage","/polaroidspill","polaroid-vivant-le-sujet-sort-du-tirage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:polaroid-vivant-le-sujet-sort-du-tirage"
"711956fd-64e4-596c-bf2a-546d8b6aa4e6","RCIA-C-001300","pooldesign","/pooldesign","concept-piscine","","uuid5_brouillon_hors_kit","raccourcia:brouillon:pooldesign"
"9876d82c-1825-52b6-b7a1-5e7ba0159579","RCIA-C-001301","portalworld","/portalworld","portail-vers-un-autre-monde","","uuid5_brouillon_hors_kit","raccourcia:brouillon:portalworld"
"4ba50f11-8c53-5293-abdc-8f926582083b","RCIA-C-001302","portraitbackground","/portraitbackground","fond-de-portrait","","uuid5_brouillon_hors_kit","raccourcia:brouillon:portraitbackground"
"c44154f6-4dff-5c97-ac8b-1a9e02a771b8","RCIA-C-001303","posecoach","/posecoach","variantes-de-pose","","uuid5_brouillon_hors_kit","raccourcia:brouillon:posecoach"
"c4b5f6d0-09c6-5130-ac78-0f23867950ea","RCIA-C-001304","poster","/poster","affiche-impact","","uuid5_brouillon_hors_kit","raccourcia:brouillon:poster"
"1cb9d9ea-924f-5af2-81bc-aff74a438174","RCIA-C-001305","pov-miniature-dans-le-sac-de-sport","/povminiature","pov-miniature-dans-le-sac-de-sport","","uuid5_brouillon_hors_kit","raccourcia:brouillon:pov-miniature-dans-le-sac-de-sport"
"67c105b6-224c-54ca-ae43-34fc129685da","RCIA-C-001306","problemsolutionad","/problemsolutionad","probleme-solution","","uuid5_brouillon_hors_kit","raccourcia:brouillon:problemsolutionad"
"2a21af57-aa10-53b9-82d8-742526612b81","RCIA-C-001307","processus-illustre-flux-en-cinq-etapes","/processmap","processus-illustre-flux-en-cinq-etapes","","uuid5_brouillon_hors_kit","raccourcia:brouillon:processus-illustre-flux-en-cinq-etapes"
"a3bdf023-4d4a-5dcb-82db-21adac87550e","RCIA-C-001308","processvisual","/processvisual","processus-visuel","img-processvisual","uuid5_brouillon_hors_kit","raccourcia:brouillon:processvisual"
"32d69154-4fc8-53a3-934d-4459d04452ad","RCIA-C-001309","produit-sous-tous-les-angles-six-vues-fideles","/productangles","produit-sous-tous-les-angles-six-vues-fideles","","uuid5_brouillon_hors_kit","raccourcia:brouillon:produit-sous-tous-les-angles-six-vues-fideles"
"1fe45563-54c4-552e-bf33-5b99c1f62e4d","RCIA-C-001310","productburst","/productburst","explosion-de-benefices","","uuid5_brouillon_hors_kit","raccourcia:brouillon:productburst"
"3e21a3e1-cec1-5a79-8f58-f7e6e3b2c77f","RCIA-C-001311","productcarousel","/productcarousel","carrousel-produit","img-productcarousel","uuid5_brouillon_hors_kit","raccourcia:brouillon:productcarousel"
"63d51f58-1308-57df-8baa-26a1bb222b12","RCIA-C-001312","productcharacter","/productcharacter","produit-personnage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:productcharacter"
"0f8a16ef-4116-527b-bb4e-e7368f341d2a","RCIA-C-001313","productcleanup","/productcleanup","nettoyage-produit","img-productcleanup","uuid5_brouillon_hors_kit","raccourcia:brouillon:productcleanup"
"dbe33024-a57d-5cc6-ad29-8caf1a42c5f5","RCIA-C-001314","produit-eclate-creatif-ingredients-en-suspension","/productexplosion","produit-eclate-creatif-ingredients-en-suspension","","uuid5_brouillon_hors_kit","raccourcia:brouillon:produit-eclate-creatif-ingredients-en-suspension"
"64718ef0-b8b7-529e-b6c1-339e4d88fbef","RCIA-C-001315","productgrid","/productgrid","grille-de-produits","img-productgrid","uuid5_brouillon_hors_kit","raccourcia:brouillon:productgrid"
"67d9daf6-e3a5-590b-a4e8-bedf19e899da","RCIA-C-001316","producthero","/producthero","hero-produit","","uuid5_brouillon_hors_kit","raccourcia:brouillon:producthero"
"74233acd-95c8-5de1-8329-109d9245e32a","RCIA-C-001317","productinuse","/productinuse","produit-en-situation","","uuid5_brouillon_hors_kit","raccourcia:brouillon:productinuse"
"b42ec98e-f6f2-5ea5-832e-4bbe99e74a3f","RCIA-C-001318","profilelaunch","/profilelaunch","lancement-de-profil","","uuid5_brouillon_hors_kit","raccourcia:brouillon:profilelaunch"
"9cea7de0-f668-5eec-a8da-fecbcc9b1401","RCIA-C-001319","profilepicset","/profilepicset","pack-de-photos-de-profil","","uuid5_brouillon_hors_kit","raccourcia:brouillon:profilepicset"
"b41943f6-f270-5545-940f-830eb2e8abe7","RCIA-C-001320","realestatehero","/realestatehero","visuel-immobilier","","uuid5_brouillon_hors_kit","raccourcia:brouillon:realestatehero"
"9c047b85-6f31-5cd4-8d42-3516f1f02092","RCIA-C-001321","ticket-souvenir-ticket-de-sortie","/receiptmemory","ticket-souvenir-ticket-de-sortie","","uuid5_brouillon_hors_kit","raccourcia:brouillon:ticket-souvenir-ticket-de-sortie"
"87a38462-3dd5-5c38-ac3e-a9a8e2f378fe","RCIA-C-001322","portrait-recursif-cadre-dans-le-cadre","/recursiveframe","portrait-recursif-cadre-dans-le-cadre","","uuid5_brouillon_hors_kit","raccourcia:brouillon:portrait-recursif-cadre-dans-le-cadre"
"f762c914-db79-5a14-a8d6-5757932095c9","RCIA-C-001323","couverture-reels-et-tiktok-accroche-visuelle","/reelcover","couverture-reels-et-tiktok-accroche-visuelle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:couverture-reels-et-tiktok-accroche-visuelle"
"51070adf-9ec3-5524-8d81-6543fee37ded","RCIA-C-001324","relightmatch","/relightmatch","harmonisation-lumineuse","","uuid5_brouillon_hors_kit","raccourcia:brouillon:relightmatch"
"e776a751-29bb-5ab8-add9-e54847016725","RCIA-C-001325","removebackground","/removebackground","detourage-propre","","uuid5_brouillon_hors_kit","raccourcia:brouillon:removebackground"
"776f8169-2e2a-5300-93d4-79bc880bb344","RCIA-C-001326","removeobject","/removeobject","suppression-d-objet","","uuid5_brouillon_hors_kit","raccourcia:brouillon:removeobject"
"6e3eaff6-97d1-5b41-9ec6-bbeb55e6d71d","RCIA-C-001327","restaurantmenu","/restaurantmenu","carte-restaurant-plat-signature","","uuid5_brouillon_hors_kit","raccourcia:brouillon:restaurantmenu"
"06e83aa7-343a-5794-b0ce-1b8d63742a01","RCIA-C-001328","restorephoto","/restorephoto","restauration-photo","","uuid5_brouillon_hors_kit","raccourcia:brouillon:restorephoto"
"5ceddcc7-b3d8-56f1-814c-9743c4b6fc6e","RCIA-C-001329","retailstand","/retailstand","presentoir-magasin","","uuid5_brouillon_hors_kit","raccourcia:brouillon:retailstand"
"c3bf8f26-e211-534d-94ac-57f27dd931e4","RCIA-C-001330","retouchclean","/retouchclean","retouche-naturelle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:retouchclean"
"19e01e55-e791-5e23-8fc5-493769288180","RCIA-C-001331","retro80s","/retro80s","moi-dans-les-annees-80","","uuid5_brouillon_hors_kit","raccourcia:brouillon:retro80s"
"96e095de-64dd-523f-b1b1-7b05e2dbea0e","RCIA-C-001332","risograph","/risograph","style-risographie","","uuid5_brouillon_hors_kit","raccourcia:brouillon:risograph"
"deaf435e-423f-565c-a42b-e67b48f1c192","RCIA-C-001333","roompersonality","/roompersonality","une-piece-a-mon-image","","uuid5_brouillon_hors_kit","raccourcia:brouillon:roompersonality"
"8f47d4c2-ad20-5499-a460-4d0eab827fbc","RCIA-C-001334","roomredesign","/roomredesign","redesign-de-piece","","uuid5_brouillon_hors_kit","raccourcia:brouillon:roomredesign"
"8c5d797e-b859-50c3-8382-39f01b0a1c93","RCIA-C-001335","safetyvisual","/safetyvisual","consignes-de-securite","img-safetyvisual","uuid5_brouillon_hors_kit","raccourcia:brouillon:safetyvisual"
"c8ede5ba-342d-5f9d-84c5-8dcbf45afc5e","RCIA-C-001336","schematic","/schematic","schema-simplifie","","uuid5_brouillon_hors_kit","raccourcia:brouillon:schematic"
"7d78ea98-db9b-5121-9426-fedc4d47ea87","RCIA-C-001337","scientificplate","/scientificplate","planche-scientifique","","uuid5_brouillon_hors_kit","raccourcia:brouillon:scientificplate"
"13bcad3e-d62d-5f47-8865-7b2d49d283ea","RCIA-C-001338","scrapbookdump","/scrapbookdump","scrapbook-photo-dump","","uuid5_brouillon_hors_kit","raccourcia:brouillon:scrapbookdump"
"a89331d5-fade-5276-ae30-6d89c31c2ed3","RCIA-C-001339","screenprint","/screenprint","serigraphie","","uuid5_brouillon_hors_kit","raccourcia:brouillon:screenprint"
"834be8be-84a1-5aae-aea9-becf3056531b","RCIA-C-001340","scribbleoverlay","/scribbleoverlay","griffonnages-sur-photo","","uuid5_brouillon_hors_kit","raccourcia:brouillon:scribbleoverlay"
"a1d415ec-e28d-5eda-a6f3-a2dde3c9c6b6","RCIA-C-001341","seasonalcampaign","/seasonalcampaign","campagne-saisonniere","img-seasonalcampaign","uuid5_brouillon_hors_kit","raccourcia:brouillon:seasonalcampaign"
"3f4dbef5-b140-5908-aab2-28c9c60f6a1e","RCIA-C-001342","seasonshift","/seasonshift","changer-de-saison","","uuid5_brouillon_hors_kit","raccourcia:brouillon:seasonshift"
"610e1713-779c-54fe-919e-039e94137960","RCIA-C-001343","shadowmatch","/shadowmatch","harmoniser-les-ombres","","uuid5_brouillon_hors_kit","raccourcia:brouillon:shadowmatch"
"65a9bcb7-9062-54ea-9d33-700b2344ee86","RCIA-C-001344","shelfmockup","/shelfmockup","produit-en-rayon","img-shelfmockup","uuid5_brouillon_hors_kit","raccourcia:brouillon:shelfmockup"
"1387de7c-943b-5488-b41c-b7b3a0c2dac8","RCIA-C-001345","shotboard","/shotboard","storyboard-de-tournage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:shotboard"
"8ad07beb-81d0-5d54-a409-a66874e45370","RCIA-C-001346","signalpath","/signalpath","chemin-du-signal","","uuid5_brouillon_hors_kit","raccourcia:brouillon:signalpath"
"c7a5dfb9-a346-5d8f-9d32-3e969d8793a5","RCIA-C-001347","signaturelook","/signaturelook","look-signature","","uuid5_brouillon_hors_kit","raccourcia:brouillon:signaturelook"
"0c4183a8-573f-520f-98a5-ffdfbb65a1aa","RCIA-C-001348","univers-les-simpson-canape-familial","/simpsonsworld","univers-les-simpson-canape-familial","","uuid5_brouillon_hors_kit","raccourcia:brouillon:univers-les-simpson-canape-familial"
"886f1eca-af6a-5ad3-8540-6120f0fab9b7","RCIA-C-001349","skinretouch","/skinretouch","retouche-peau-naturelle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:skinretouch"
"1f3a2d96-7fbf-562f-a6b6-830c500a686d","RCIA-C-001350","skyswap","/skyswap","remplacement-de-ciel","","uuid5_brouillon_hors_kit","raccourcia:brouillon:skyswap"
"0bfddaa2-0d2d-54d0-a601-7b3c1410c2c7","RCIA-C-001351","smokeeffect","/smokeeffect","sculpture-de-fumee","","uuid5_brouillon_hors_kit","raccourcia:brouillon:smokeeffect"
"e8539f97-54b8-5577-a59f-5b28f6d9485a","RCIA-C-001352","soundfield","/soundfield","champ-sonore","","uuid5_brouillon_hors_kit","raccourcia:brouillon:soundfield"
"c167376e-d193-5e46-bb6e-8c7b13e1366b","RCIA-C-001353","univers-south-park-discussion-a-l-arret-de-bus","/southparkpaper","univers-south-park-discussion-a-l-arret-de-bus","","uuid5_brouillon_hors_kit","raccourcia:brouillon:univers-south-park-discussion-a-l-arret-de-bus"
"05276638-bb6e-5cc1-86a3-2706690a380d","RCIA-C-001354","specsheet","/specsheet","fiche-technique-visuelle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:specsheet"
"aaca0ce6-757f-55aa-bfea-e403c5ac013f","RCIA-C-001355","splitreality","/splitreality","realite-divisee","","uuid5_brouillon_hors_kit","raccourcia:brouillon:splitreality"
"d8149e97-d450-552f-8746-d609025fe3f9","RCIA-C-001356","stainedglass","/stainedglass","vitrail","","uuid5_brouillon_hors_kit","raccourcia:brouillon:stainedglass"
"e515fdc2-817c-5082-a9bf-e193bca206c5","RCIA-C-001357","stepdiagram","/stepdiagram","etapes-illustrees","","uuid5_brouillon_hors_kit","raccourcia:brouillon:stepdiagram"
"d1b9272e-62ce-577d-8fc2-983007a9f200","RCIA-C-001358","stickerpack","/stickerpack","pack-de-stickers","","uuid5_brouillon_hors_kit","raccourcia:brouillon:stickerpack"
"4011bdee-7d8a-55c4-8276-0e605cf1e26c","RCIA-C-001359","storefront","/storefront","facade-boutique","","uuid5_brouillon_hors_kit","raccourcia:brouillon:storefront"
"2f0e97b4-8956-5e17-b1a2-55054a7cce6a","RCIA-C-001360","storyad","/storyad","publicite-en-story","","uuid5_brouillon_hors_kit","raccourcia:brouillon:storyad"
"d4b558e2-38b7-5bfd-9f7d-68f0eac6f294","RCIA-C-001361","storybook","/storybook","illustration-jeunesse","","uuid5_brouillon_hors_kit","raccourcia:brouillon:storybook"
"a3958c34-81fe-5fba-a801-271de1bbac3d","RCIA-C-001362","streamerkit","/streamerkit","kit-visuel-de-streamer","","uuid5_brouillon_hors_kit","raccourcia:brouillon:streamerkit"
"c4a82904-00ae-586e-8422-75833aeae008","RCIA-C-001363","streetportrait","/streetportrait","portrait-de-rue","","uuid5_brouillon_hors_kit","raccourcia:brouillon:streetportrait"
"cb243dc2-a95b-5e39-8431-30a540589b16","RCIA-C-001364","stressmap","/stressmap","carte-de-contraintes","img-stressmap","uuid5_brouillon_hors_kit","raccourcia:brouillon:stressmap"
"a6a86365-4ef1-566e-8faf-814a7d29c797","RCIA-C-001365","studiorelight","/studiorelight","relighting-studio","","uuid5_brouillon_hors_kit","raccourcia:brouillon:studiorelight"
"d5ed6cc4-6f19-5843-b5a7-109e1d73a856","RCIA-C-001366","styleswapduo","/styleswapduo","echange-de-styles","","uuid5_brouillon_hors_kit","raccourcia:brouillon:styleswapduo"
"8f520bf4-3050-5d47-bdf7-690cc8ae6ed3","RCIA-C-001367","sunpath","/sunpath","course-du-soleil","","uuid5_brouillon_hors_kit","raccourcia:brouillon:sunpath"
"cfe93181-8076-5946-8bc4-3bdabe72adcd","RCIA-C-001368","tabloidfrontpage","/tabloidfrontpage","une-de-tabloid-fictif","","uuid5_brouillon_hors_kit","raccourcia:brouillon:tabloidfrontpage"
"c5574078-a164-57ba-a8d7-993b7b7423b6","RCIA-C-001369","testimonialcard","/testimonialcard","carte-temoignage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:testimonialcard"
"19226010-acf5-5a72-a8ef-436baefe7123","RCIA-C-001370","textremove","/textremove","retirer-un-texte","","uuid5_brouillon_hors_kit","raccourcia:brouillon:textremove"
"c00fa8b0-d179-5960-80dd-db3808884744","RCIA-C-001371","textureclean","/textureclean","texture-propre","","uuid5_brouillon_hors_kit","raccourcia:brouillon:textureclean"
"ff83e26f-0a93-51fc-8b06-5d34f3b2fb18","RCIA-C-001372","timelinevisual","/timelinevisual","frise-chronologique-visuelle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:timelinevisual"
"8e888504-bf1e-5d56-93ec-eb6e5072c355","RCIA-C-001373","tolerancechain","/tolerancechain","chaine-de-tolerances","","uuid5_brouillon_hors_kit","raccourcia:brouillon:tolerancechain"
"95ab851e-aa96-5db3-a2aa-7955053a91d1","RCIA-C-001374","toolpath","/toolpath","parcours-d-outil","","uuid5_brouillon_hors_kit","raccourcia:brouillon:toolpath"
"aae3a043-b58b-5d7c-a17d-5a5b9c4f6665","RCIA-C-001375","tradebooth","/tradebooth","stand-salon","","uuid5_brouillon_hors_kit","raccourcia:brouillon:tradebooth"
"9aa1787a-390e-5d17-b9be-8ca780ba6719","RCIA-C-001376","tradingcard","/tradingcard","ma-carte-legendaire","","uuid5_brouillon_hors_kit","raccourcia:brouillon:tradingcard"
"a2ea57ae-db8e-5e97-a1db-3bfa87880258","RCIA-C-001377","travelpostcard","/travelpostcard","carte-postale-imaginaire","","uuid5_brouillon_hors_kit","raccourcia:brouillon:travelpostcard"
"b60cb28b-bd57-5ef7-8990-71fad3bf6a2b","RCIA-C-001378","troubleshootvisual","/troubleshootvisual","diagnostic-visuel","","uuid5_brouillon_hors_kit","raccourcia:brouillon:troubleshootvisual"
"a2ad63b5-bf37-57f9-aef5-fbd70bfda388","RCIA-C-001379","twinsurprise","/twinsurprise","mon-jumeau-imaginaire","","uuid5_brouillon_hors_kit","raccourcia:brouillon:twinsurprise"
"65006a78-b1d5-5b19-9b79-bb7cad48dbae","RCIA-C-001380","underwater","/underwater","monde-sous-marin","","uuid5_brouillon_hors_kit","raccourcia:brouillon:underwater"
"7060ce2a-db3c-5e32-b510-b819f1c3a1e1","RCIA-C-001381","upscale","/upscale","agrandissement-propre","","uuid5_brouillon_hors_kit","raccourcia:brouillon:upscale"
