"card_id","card_code","previous_card_id","source_card_id","previous_record_key","record_key","slug","command_id","allocation","production_card_id","production_resolution"
"0cd59aaf-b737-5ac3-829f-1bcf552fb57e","RCIA-C-000156","0cd59aaf-b737-5ac3-829f-1bcf552fb57e","0cd59aaf-b737-5ac3-829f-1bcf552fb57e","raccourcia/futureportrait-afrofuturisme","card:0cd59aaf-b737-5ac3-829f-1bcf552fb57e","futureportrait-afrofuturisme","fb1ab1c4-635a-5a4e-a8b1-5965d731a01c","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"192403fe-9e4a-5803-8eb8-79a2d430f7c8","RCIA-C-000157","192403fe-9e4a-5803-8eb8-79a2d430f7c8","192403fe-9e4a-5803-8eb8-79a2d430f7c8","raccourcia/glasslayerportrait-verre-buee","card:192403fe-9e4a-5803-8eb8-79a2d430f7c8","glasslayerportrait-verre-buee","6badae82-6a4a-5c0a-871b-de014dba46aa","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"8143e961-9490-5ec3-8077-5b105e162159","RCIA-C-000158","8143e961-9490-5ec3-8077-5b105e162159","8143e961-9490-5ec3-8077-5b105e162159","raccourcia/glasslayerportrait-vitre-coloree","card:8143e961-9490-5ec3-8077-5b105e162159","glasslayerportrait-vitre-coloree","6badae82-6a4a-5c0a-871b-de014dba46aa","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"072c427d-40a4-574a-8178-27aa0c82662e","RCIA-C-000159","072c427d-40a4-574a-8178-27aa0c82662e","072c427d-40a4-574a-8178-27aa0c82662e","raccourcia/haloeditorial-anneau-blanc","card:072c427d-40a4-574a-8178-27aa0c82662e","haloeditorial-anneau-blanc","37d81c49-5f29-52bb-bb12-a2d12b8a68ad","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"968541aa-8c2c-5836-ab82-365c4c40615e","RCIA-C-000160","968541aa-8c2c-5836-ab82-365c4c40615e","968541aa-8c2c-5836-ab82-365c4c40615e","raccourcia/haloeditorial-fenetre-ambre","card:968541aa-8c2c-5836-ab82-365c4c40615e","haloeditorial-fenetre-ambre","37d81c49-5f29-52bb-bb12-a2d12b8a68ad","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"de10b7a1-880a-579f-81f3-3e9927b0f7cc","RCIA-C-000161","de10b7a1-880a-579f-81f3-3e9927b0f7cc","de10b7a1-880a-579f-81f3-3e9927b0f7cc","raccourcia/haloeditorial-triangle-bleu","card:de10b7a1-880a-579f-81f3-3e9927b0f7cc","haloeditorial-triangle-bleu","37d81c49-5f29-52bb-bb12-a2d12b8a68ad","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"afb1a1cf-4a6a-5cba-9398-2d26794f04d8","RCIA-C-000162","afb1a1cf-4a6a-5cba-9398-2d26794f04d8","afb1a1cf-4a6a-5cba-9398-2d26794f04d8","raccourcia/luxeloungeportrait-hotel-art","card:afb1a1cf-4a6a-5cba-9398-2d26794f04d8","luxeloungeportrait-hotel-art","c0a56c64-36fe-5fbc-b689-5a0735c775e0","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"814e38ea-b507-52fd-a928-9ac363bb4f50","RCIA-C-000163","814e38ea-b507-52fd-a928-9ac363bb4f50","814e38ea-b507-52fd-a928-9ac363bb4f50","raccourcia/luxeloungeportrait-rooftop-crepuscule","card:814e38ea-b507-52fd-a928-9ac363bb4f50","luxeloungeportrait-rooftop-crepuscule","c0a56c64-36fe-5fbc-b689-5a0735c775e0","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"11095eaf-6899-5a43-82f2-e7d359b7aff1","RCIA-C-000164","11095eaf-6899-5a43-82f2-e7d359b7aff1","11095eaf-6899-5a43-82f2-e7d359b7aff1","raccourcia/luxeloungeportrait-velours-emeraude","card:11095eaf-6899-5a43-82f2-e7d359b7aff1","luxeloungeportrait-velours-emeraude","c0a56c64-36fe-5fbc-b689-5a0735c775e0","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"c060825b-fda1-51db-9bcb-bc2fa7be1bcb","RCIA-C-000165","c060825b-fda1-51db-9bcb-bc2fa7be1bcb","c060825b-fda1-51db-9bcb-bc2fa7be1bcb","raccourcia/medievalportrait-cour-de-chateau","card:c060825b-fda1-51db-9bcb-bc2fa7be1bcb","medievalportrait-cour-de-chateau","6def9a1b-eb77-5290-8fdb-cbb6f69ecf46","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"21745d50-afe1-5fbb-b7b0-74482e3e73e1","RCIA-C-000166","21745d50-afe1-5fbb-b7b0-74482e3e73e1","21745d50-afe1-5fbb-b7b0-74482e3e73e1","raccourcia/radiantspotlight-halo-bleu","card:21745d50-afe1-5fbb-b7b0-74482e3e73e1","radiantspotlight-halo-bleu","d14a2ec7-bfec-5138-b346-dd85760ffd38","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"b106326c-8dd6-5b39-a66d-e24951b8a45a","RCIA-C-000167","b106326c-8dd6-5b39-a66d-e24951b8a45a","b106326c-8dd6-5b39-a66d-e24951b8a45a","raccourcia/radiantspotlight-halo-or","card:b106326c-8dd6-5b39-a66d-e24951b8a45a","radiantspotlight-halo-or","d14a2ec7-bfec-5138-b346-dd85760ffd38","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"b425640e-eb07-50f3-b12b-5d508884f7f3","RCIA-C-000168","b425640e-eb07-50f3-b12b-5d508884f7f3","b425640e-eb07-50f3-b12b-5d508884f7f3","raccourcia/radiantspotlight-halo-rouge","card:b425640e-eb07-50f3-b12b-5d508884f7f3","radiantspotlight-halo-rouge","d14a2ec7-bfec-5138-b346-dd85760ffd38","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"b2244129-ab07-5543-a05d-32dde324dc25","RCIA-C-000169","b2244129-ab07-5543-a05d-32dde324dc25","b2244129-ab07-5543-a05d-32dde324dc25","raccourcia/raineditorial-apres-pluie","card:b2244129-ab07-5543-a05d-32dde324dc25","raineditorial-apres-pluie","912fb990-a857-5b3a-8297-626ae6b1afba","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"e5f94555-dcd7-504c-b904-4c7ede442a76","RCIA-C-000170","e5f94555-dcd7-504c-b904-4c7ede442a76","e5f94555-dcd7-504c-b904-4c7ede442a76","raccourcia/raineditorial-averse-ville","card:e5f94555-dcd7-504c-b904-4c7ede442a76","raineditorial-averse-ville","912fb990-a857-5b3a-8297-626ae6b1afba","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"d0a34182-20f5-5b61-a4db-f8854b38b7dc","RCIA-C-000171","d0a34182-20f5-5b61-a4db-f8854b38b7dc","d0a34182-20f5-5b61-a4db-f8854b38b7dc","raccourcia/raineditorial-parapluie-transparent","card:d0a34182-20f5-5b61-a4db-f8854b38b7dc","raineditorial-parapluie-transparent","912fb990-a857-5b3a-8297-626ae6b1afba","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"b50c6c66-9f06-5959-8fa7-8f3767ef509f","RCIA-C-000172","b50c6c66-9f06-5959-8fa7-8f3767ef509f","b50c6c66-9f06-5959-8fa7-8f3767ef509f","raccourcia/reflectioneditorial-miroir-pluie","card:b50c6c66-9f06-5959-8fa7-8f3767ef509f","reflectioneditorial-miroir-pluie","c8ab1f7b-ac5d-54c6-85ad-a673d77e91d2","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"bce102e4-1ad3-5ea5-8865-4dea6e73a422","RCIA-C-000173","bce102e4-1ad3-5ea5-8865-4dea6e73a422","bce102e4-1ad3-5ea5-8865-4dea6e73a422","raccourcia/rimlightprofile-liseret-bleu","card:bce102e4-1ad3-5ea5-8865-4dea6e73a422","rimlightprofile-liseret-bleu","3da3516b-d635-5237-a299-bfa28fad567d","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"54fe3301-3152-5733-b4b5-98c4e99ce316","RCIA-C-000174","54fe3301-3152-5733-b4b5-98c4e99ce316","54fe3301-3152-5733-b4b5-98c4e99ce316","raccourcia/rooftopeditorial-heure-bleue","card:54fe3301-3152-5733-b4b5-98c4e99ce316","rooftopeditorial-heure-bleue","c9410974-ef98-5457-abfe-7fc557d2a922","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"dc3631de-3cd6-5697-8282-eda989f14c71","RCIA-C-000175","dc3631de-3cd6-5697-8282-eda989f14c71","dc3631de-3cd6-5697-8282-eda989f14c71","raccourcia/rooftopeditorial-midi-brut","card:dc3631de-3cd6-5697-8282-eda989f14c71","rooftopeditorial-midi-brut","c9410974-ef98-5457-abfe-7fc557d2a922","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"f5d8af7b-3349-52cf-b27d-b144a9855d54","RCIA-C-000176","f5d8af7b-3349-52cf-b27d-b144a9855d54","f5d8af7b-3349-52cf-b27d-b144a9855d54","raccourcia/rooftopeditorial-vent-couture","card:f5d8af7b-3349-52cf-b27d-b144a9855d54","rooftopeditorial-vent-couture","c9410974-ef98-5457-abfe-7fc557d2a922","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"a8f802db-855d-54f3-a100-abcf6c556906","RCIA-C-000177","a8f802db-855d-54f3-a100-abcf6c556906","a8f802db-855d-54f3-a100-abcf6c556906","raccourcia/shadowsculpt-feuillage","card:a8f802db-855d-54f3-a100-abcf6c556906","shadowsculpt-feuillage","ce5d223b-be01-5ffe-bf50-663b65134e11","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"586d097d-d196-5e35-a395-6d99eb93fa0e","RCIA-C-000178","586d097d-d196-5e35-a395-6d99eb93fa0e","586d097d-d196-5e35-a395-6d99eb93fa0e","raccourcia/shadowsculpt-stores","card:586d097d-d196-5e35-a395-6d99eb93fa0e","shadowsculpt-stores","ce5d223b-be01-5ffe-bf50-663b65134e11","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"e9ad20d0-62ae-5dd8-b8f8-19f2ff30dd73","RCIA-C-000179","e9ad20d0-62ae-5dd8-b8f8-19f2ff30dd73","e9ad20d0-62ae-5dd8-b8f8-19f2ff30dd73","raccourcia/softwindowportrait-matin-calme","card:e9ad20d0-62ae-5dd8-b8f8-19f2ff30dd73","softwindowportrait-matin-calme","67ae98af-b0ac-55fb-9178-cc6beaea8806","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"51429743-2358-5739-8c25-30793c7fc75b","RCIA-C-000180","51429743-2358-5739-8c25-30793c7fc75b","51429743-2358-5739-8c25-30793c7fc75b","raccourcia/softwindowportrait-pluie-vitre","card:51429743-2358-5739-8c25-30793c7fc75b","softwindowportrait-pluie-vitre","67ae98af-b0ac-55fb-9178-cc6beaea8806","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"4b2a3e2e-fc4e-5ed4-ae4c-2529f3071caa","RCIA-C-000181","4b2a3e2e-fc4e-5ed4-ae4c-2529f3071caa","4b2a3e2e-fc4e-5ed4-ae4c-2529f3071caa","raccourcia/softwindowportrait-rideau-lin","card:4b2a3e2e-fc4e-5ed4-ae4c-2529f3071caa","softwindowportrait-rideau-lin","67ae98af-b0ac-55fb-9178-cc6beaea8806","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"9133b2d2-f3a6-5f84-abf5-d913ea03d6a3","RCIA-C-000182","9133b2d2-f3a6-5f84-abf5-d913ea03d6a3","9133b2d2-f3a6-5f84-abf5-d913ea03d6a3","raccourcia/streetflashlook-parking-mode","card:9133b2d2-f3a6-5f84-abf5-d913ea03d6a3","streetflashlook-parking-mode","a2d82b36-818b-51af-bd3b-46b538732380","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"ebd506ef-e2af-5807-b209-66862b94428f","RCIA-C-000183","ebd506ef-e2af-5807-b209-66862b94428f","ebd506ef-e2af-5807-b209-66862b94428f","raccourcia/streetflashlook-taxi-jaune","card:ebd506ef-e2af-5807-b209-66862b94428f","streetflashlook-taxi-jaune","a2d82b36-818b-51af-bd3b-46b538732380","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"89259550-cd25-59a0-a5b4-5996e93a7c79","RCIA-C-000184","89259550-cd25-59a0-a5b4-5996e93a7c79","89259550-cd25-59a0-a5b4-5996e93a7c79","raccourcia/vintageportrait-annees-folles","card:89259550-cd25-59a0-a5b4-5996e93a7c79","vintageportrait-annees-folles","1d88790e-2876-59e6-831c-8123865f83c3","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"dd7794aa-0590-5bf8-b8fb-58598f683bf5","RCIA-C-000185","dd7794aa-0590-5bf8-b8fb-58598f683bf5","dd7794aa-0590-5bf8-b8fb-58598f683bf5","raccourcia/vintageportrait-carte-postale-1900","card:dd7794aa-0590-5bf8-b8fb-58598f683bf5","vintageportrait-carte-postale-1900","1d88790e-2876-59e6-831c-8123865f83c3","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"d49da699-fccb-5fc6-a40b-e04137197e94","RCIA-C-000186","d49da699-fccb-5fc6-a40b-e04137197e94","d49da699-fccb-5fc6-a40b-e04137197e94","raccourcia/vintageportrait-studio-1940","card:d49da699-fccb-5fc6-a40b-e04137197e94","vintageportrait-studio-1940","1d88790e-2876-59e6-831c-8123865f83c3","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"b4146cbd-6c9a-565c-be00-832ae9087f5f","RCIA-C-000187","","","raccourcia/ccdnight","card:b4146cbd-6c9a-565c-be00-832ae9087f5f","ccdnight","722add26-d1b4-52cd-a5e9-24cb4828309e","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"dce13b4f-4c77-564d-b718-3d9774a1d4b2","RCIA-C-000188","dce13b4f-4c77-564d-b718-3d9774a1d4b2","dce13b4f-4c77-564d-b718-3d9774a1d4b2","raccourcia/centralafricanstyle-sape-editoriale","card:dce13b4f-4c77-564d-b718-3d9774a1d4b2","centralafricanstyle-sape-editoriale","bd72dfb9-077c-5696-bf99-90c761b54b39","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"a12dce56-69b3-5d76-ba04-2f3c75206a02","RCIA-C-000189","a12dce56-69b3-5d76-ba04-2f3c75206a02","a12dce56-69b3-5d76-ba04-2f3c75206a02","raccourcia/eastafricanstyle-cote-swahilie","card:a12dce56-69b3-5d76-ba04-2f3c75206a02","eastafricanstyle-cote-swahilie","38528e30-dcfa-5a8b-bfce-9d31a27912e9","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"59fd01c3-2ce0-5872-bd80-bf56c3caea1a","RCIA-C-000190","img-goldenhourportrait","img-goldenhourportrait","raccourcia/goldenhourportrait","card:59fd01c3-2ce0-5872-bd80-bf56c3caea1a","goldenhourportrait","b83506bf-acb9-5eb9-9e30-44127459c7aa","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"35e975d0-5353-5891-8956-64006820131e","RCIA-C-000191","","","raccourcia/paparazziflash","card:35e975d0-5353-5891-8956-64006820131e","paparazziflash","b3425c56-5c2b-5b92-af0b-63b4ab6dfb2e","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"beb921d7-0d1c-57a6-92f2-d4f79fa37e3c","RCIA-C-000192","","","raccourcia/passporteras","card:beb921d7-0d1c-57a6-92f2-d4f79fa37e3c","passporteras","0c0ff95d-6e21-5c77-abae-4c5030b59499","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"1ccc128c-e25f-5cbd-afc9-23a12cc57b49","RCIA-C-000193","","","raccourcia/redcarpet","card:1ccc128c-e25f-5cbd-afc9-23a12cc57b49","redcarpet","70afa6b9-7654-506b-8371-13ee14052274","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"20dd7a2f-5570-5ffc-bd7d-b2e0a27e0010","RCIA-C-000194","img-silhouetteportrait","img-silhouetteportrait","raccourcia/silhouetteportrait","card:20dd7a2f-5570-5ffc-bd7d-b2e0a27e0010","silhouetteportrait","49607a46-f7ff-533b-9953-688f67a2fb64","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"e1383e88-47de-59e5-93d3-674e7efbc061","RCIA-C-000195","e1383e88-47de-59e5-93d3-674e7efbc061","e1383e88-47de-59e5-93d3-674e7efbc061","raccourcia/southernafricanstyle-cape-town-contemporain","card:e1383e88-47de-59e5-93d3-674e7efbc061","southernafricanstyle-cape-town-contemporain","d294e4a8-9a86-5a4a-83ab-80c05b30c7aa","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"85421fda-6da0-51d4-9239-c2e08651ab8d","RCIA-C-000196","85421fda-6da0-51d4-9239-c2e08651ab8d","85421fda-6da0-51d4-9239-c2e08651ab8d","raccourcia/textileportrait-indigo-atelier","card:85421fda-6da0-51d4-9239-c2e08651ab8d","textileportrait-indigo-atelier","8df0d69d-b9ad-566c-9b83-8fee0b460c91","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"a9df58ee-e4aa-5483-a3f7-de799ec1ab12","RCIA-C-000197","","","raccourcia/throwback2016","card:a9df58ee-e4aa-5483-a3f7-de799ec1ab12","throwback2016","61fba1fe-227d-5667-8d65-3373fd5e0d2c","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"268f71d5-a19e-5233-925b-0c9e4a423c3e","RCIA-C-000198","268f71d5-a19e-5233-925b-0c9e4a423c3e","268f71d5-a19e-5233-925b-0c9e4a423c3e","raccourcia/westafricanstyle-bogolan-minimal","card:268f71d5-a19e-5233-925b-0c9e4a423c3e","westafricanstyle-bogolan-minimal","e217e3bf-1e8d-5d5b-9def-1d0c7c21fa45","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"ec0da91a-ee8e-58d5-8b26-4319302c71ae","RCIA-C-000199","","","raccourcia/y2kflash","card:ec0da91a-ee8e-58d5-8b26-4319302c71ae","y2kflash","30b5f9ab-c030-5e6d-a512-7f25a1328c73","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"6389d770-e89a-5e25-87c9-24921e22af15","RCIA-C-000200","","","raccourcia/yearbook90s","card:6389d770-e89a-5e25-87c9-24921e22af15","yearbook90s","c33f94f8-c138-55e2-94d5-db952f9bb6d0","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"14f64313-5c44-516a-a06f-119dabffbd14","RCIA-C-000201","14f64313-5c44-516a-a06f-119dabffbd14","14f64313-5c44-516a-a06f-119dabffbd14","raccourcia/denimcampaignportrait-studio-brut","card:14f64313-5c44-516a-a06f-119dabffbd14","denimcampaignportrait-studio-brut","700cb0ed-1b6a-58a9-a68c-e4770abed86b","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"89356151-1f0e-5506-bb4e-f4564b576917","RCIA-C-000202","89356151-1f0e-5506-bb4e-f4564b576917","89356151-1f0e-5506-bb4e-f4564b576917","raccourcia/denimcampaignportrait-double-denim","card:89356151-1f0e-5506-bb4e-f4564b576917","denimcampaignportrait-double-denim","700cb0ed-1b6a-58a9-a68c-e4770abed86b","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"90b5c36b-79ec-5916-a521-b70e02df0a37","RCIA-C-000203","90b5c36b-79ec-5916-a521-b70e02df0a37","90b5c36b-79ec-5916-a521-b70e02df0a37","raccourcia/silkcampaignportrait-ivoire","card:90b5c36b-79ec-5916-a521-b70e02df0a37","silkcampaignportrait-ivoire","ad0e2458-aa43-549c-92ea-3302399cb536","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"2a17d1a7-6f4c-554b-861c-f3045d5326cb","RCIA-C-000204","2a17d1a7-6f4c-554b-861c-f3045d5326cb","2a17d1a7-6f4c-554b-861c-f3045d5326cb","raccourcia/silkcampaignportrait-emeraude","card:2a17d1a7-6f4c-554b-861c-f3045d5326cb","silkcampaignportrait-emeraude","ad0e2458-aa43-549c-92ea-3302399cb536","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"bea2041c-0a24-5135-b120-46ea83f0891c","RCIA-C-000205","img-braidpreview","img-braidpreview","raccourcia/braidpreview","card:bea2041c-0a24-5135-b120-46ea83f0891c","braidpreview","c5eebdb5-0f63-585d-ab40-e80839c4414d","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"8e9979d7-70c1-517d-a97d-627efc811ab3","RCIA-C-000206","","","raccourcia/btsfashion","card:8e9979d7-70c1-517d-a97d-627efc811ab3","btsfashion","66d19642-0ed4-5f6e-a028-5a60a03805bf","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"214613b7-b306-5a12-ab37-898efae5e15a","RCIA-C-000207","","","raccourcia/castingcard","card:214613b7-b306-5a12-ab37-898efae5e15a","castingcard","ede1c407-5fd2-5e7a-b252-36e756d692c4","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"1e8ea01d-bcb4-5526-8a8f-d2ceb159ee28","RCIA-C-000208","","","raccourcia/coloranalysis","card:1e8ea01d-bcb4-5526-8a8f-d2ceb159ee28","coloranalysis","34436c16-ffa1-5011-a15b-3add9af8f8a3","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"cdc8fce2-dddc-53e5-b1b9-1a217e7e0590","RCIA-C-000209","","","raccourcia/dreamcareergrid","card:cdc8fce2-dddc-53e5-b1b9-1a217e7e0590","dreamcareergrid","b267ac90-b475-55f7-8469-049a234cc1e2","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"e7a2184e-9262-5596-a6e9-d67263ab90a5","RCIA-C-000210","","","raccourcia/fashionpolaroid","card:e7a2184e-9262-5596-a6e9-d67263ab90a5","fashionpolaroid","b2eac5e1-220f-573c-b6fa-19309184c5e5","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"0247b454-bbb2-5d6a-9065-2a8ce615e70c","RCIA-C-000211","","","raccourcia/identitysheet","card:0247b454-bbb2-5d6a-9065-2a8ce615e70c","identitysheet","ce4030e0-93e2-55f2-8ed0-73e40b765dfc","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"10197034-4987-5a0f-9c6e-b53dbbf6e3b4","RCIA-C-000212","","","raccourcia/lookcontinuity","card:10197034-4987-5a0f-9c6e-b53dbbf6e3b4","lookcontinuity","4d79fdb5-e26c-55a9-b05a-7fab54a00149","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"daa4b187-7efd-5f4b-bebd-26f2d4eca70d","RCIA-C-000213","","","raccourcia/outfit","card:daa4b187-7efd-5f4b-bebd-26f2d4eca70d","outfit","49f868c9-768e-5ebc-a83c-96d1f580395e","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"7ff5303c-e5df-5e64-b8b9-387e8443570b","RCIA-C-000214","","","raccourcia/outfitbreakdown","card:7ff5303c-e5df-5e64-b8b9-387e8443570b","outfitbreakdown","8d77b1ae-4468-5144-bf9b-2663205e7174","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"c950540c-f35b-55d0-842a-bfe4a163bbe1","RCIA-C-000215","","","raccourcia/photoboothstory","card:c950540c-f35b-55d0-842a-bfe4a163bbe1","photoboothstory","dccbc859-f5e2-59ca-9758-e5e6be200f5d","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"6348282a-db61-5de7-ba16-2778d3571249","RCIA-C-000216","","","raccourcia/runwaydebut","card:6348282a-db61-5de7-ba16-2778d3571249","runwaydebut","2106450a-9d80-5fd2-aed1-7c2d5bf5cda6","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"1e2bbc92-60b3-5631-b3cd-516dc47c1da6","RCIA-C-000217","1e2bbc92-60b3-5631-b3cd-516dc47c1da6","1e2bbc92-60b3-5631-b3cd-516dc47c1da6","raccourcia/thenandnow-cabine-temporelle","card:1e2bbc92-60b3-5631-b3cd-516dc47c1da6","thenandnow-cabine-temporelle","26bee834-1468-517d-9bd0-3fe86f6195e5","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"b79a0918-c70c-5339-90d7-a1cd12128423","RCIA-C-000218","b79a0918-c70c-5339-90d7-a1cd12128423","b79a0918-c70c-5339-90d7-a1cd12128423","raccourcia/thenandnow-diptyque-1980-et-present","card:b79a0918-c70c-5339-90d7-a1cd12128423","thenandnow-diptyque-1980-et-present","26bee834-1468-517d-9bd0-3fe86f6195e5","uuid_conserve","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"0a06c646-960a-52b5-a144-0a516a7c9428","RCIA-C-000219","","","raccourcia/ageprogression","card:0a06c646-960a-52b5-a144-0a516a7c9428","ageprogression","a87f677d-ab46-579e-876f-8fe1da795dde","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"28e1b141-217e-583d-a2a2-8595b439e732","RCIA-C-000220","img-babyself","img-babyself","raccourcia/babyself","card:28e1b141-217e-583d-a2a2-8595b439e732","babyself","70a32609-2d19-555b-94a2-6719aedf44f6","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"fb0780fc-2e94-5495-bad0-ad92ac71180f","RCIA-C-000221","img-birthdayportrait","img-birthdayportrait","raccourcia/birthdayportrait","card:fb0780fc-2e94-5495-bad0-ad92ac71180f","birthdayportrait","3f5fbed2-fbf5-51f4-b8ba-aff0708bfd69","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"79a02205-e145-5943-b318-48dfe76bdac8","RCIA-C-000222","","","raccourcia/childmeet","card:79a02205-e145-5943-b318-48dfe76bdac8","childmeet","18c08e16-02bb-5380-ab21-aed911d018a6","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"a5c6d9ba-b7d8-57b1-99fe-0d8f1cfdadba","RCIA-C-000223","img-coupleportrait","img-coupleportrait","raccourcia/coupleportrait","card:a5c6d9ba-b7d8-57b1-99fe-0d8f1cfdadba","coupleportrait","11b04eac-ee04-5eb9-a3aa-5d76a41dc4fd","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"d2c26f64-a0a5-5e4a-b355-f89dc2db731b","RCIA-C-000224","img-familyportrait","img-familyportrait","raccourcia/familyportrait","card:d2c26f64-a0a5-5e4a-b355-f89dc2db731b","familyportrait","0d8bbbe0-1f4d-5f4f-8b58-405c94c2d7a5","uuid5_depuis_id_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
"0b98825c-cbbf-56e6-aef9-f675a57c85fb","RCIA-C-000225","","","raccourcia/futurechild","card:0b98825c-cbbf-56e6-aef9-f675a57c85fb","futurechild","e0c6c732-351c-5616-b3f4-cfe680baed1a","uuid5_depuis_cle_source","","rapprocher_id_source_puis_slug_et_enregistrer_correspondance"
